App_app,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Size_MB,Update_Year,Update_Month,Android_Version,App_clean,App_len,App_lower,App_no_S,Revenue,App_rev,Translated_Review,Sentiment,Sentiment_Polarity,Sentiment_Subjectivity,review_text,sentiment_compound,sentiment_subjectivity,App_rev_clean,Category_translated,Last_Updated_Date,Month_Year,task1_last_update_jan,task1_size_ge_10MB,task1_avg_rating_ge_4,task1_eligible,task2_eligible,task3_installs_ge_10k,task3_revenue_ge_10k,task3_android_gt_4,task3_size_gt_15,task3_content_everyone,task3_app_len_le_30,task3_eligible,task4_reviews_gt_500,task4_app_not_start_xyz,task4_app_no_S,task4_cat_starts_with_ECB,task4_eligible,task5_rating_gt_3_5,task5_reviews_gt_500,task5_app_no_S,task5_subjectivity_gt_0_5,task5_installs_gt_50k,task5_cat_in_list,task5_eligible,task6_avg_rating_ge_4_2,task6_app_no_digits,task6_cat_start_T_or_P,task6_reviews_gt_1000,task6_size_between_20_80,task6_eligible
C Programming,EDUCATION,4.3,22251,1.8M,1000000,Free,0.0,Everyone,Education,2015-06-28,3.0,2.3 and up,1.8,2015.0,6.0,2.3,C Programming,13,c programming,True,0.0,C Programming,"Not good self-study This give enough information learn C Programming teacher. I looking would explain things beginning provide practical lessons could do, it.",Negative,-0.175,0.55,"Not good self-study This give enough information learn C Programming teacher. I looking would explain things beginning provide practical lessons could do, it.",-0.3412,0.55,C Programming,EDUCATION,2015-06-28,2015-06,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
C Programming,EDUCATION,4.3,22251,1.8M,1000000,Free,0.0,Everyone,Education,2015-06-28,3.0,2.3 and up,1.8,2015.0,6.0,2.3,C Programming,13,c programming,True,0.0,C Programming,This contains lots ads biggest disadvantage app. Ads KWAI images hot girls also shown. Now study gets distracted ads.,Positive,0.25,0.8500000000000001,This contains lots ads biggest disadvantage app. Ads KWAI images hot girls also shown. Now study gets distracted ads.,-0.6369,0.8500000000000001,C Programming,EDUCATION,2015-06-28,2015-06,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
C Programming,EDUCATION,4.3,22251,1.8M,1000000,Free,0.0,Everyone,Education,2015-06-28,3.0,2.3 and up,1.8,2015.0,6.0,2.3,C Programming,13,c programming,True,0.0,C Programming,"Works great! This EXTREMELY useful almost makes regret buying textbook. The issue I numerous grammatical errors I found text, easily overlooked. Thanks bunch!",Positive,0.3966666666666666,0.4566666666666667,"Works great! This EXTREMELY useful almost makes regret buying textbook. The issue I numerous grammatical errors I found text, easily overlooked. Thanks bunch!",0.8717,0.4566666666666667,C Programming,EDUCATION,2015-06-28,2015-06,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False
C Programming,EDUCATION,4.3,22251,1.8M,1000000,Free,0.0,Everyone,Education,2015-06-28,3.0,2.3 and up,1.8,2015.0,6.0,2.3,C Programming,13,c programming,True,0.0,C Programming,"Decent info, way many ads I understand need ads, many. I get full screen ad every two three clicks, that's addition banner ads bottom. This detail might passable option pay removal, isn't. I mainly downloaded sample exam questions help study final, even include answers sample questions, rendering mostly unhelpful.",Positive,0.3119047619047619,0.5785714285714286,"Decent info, way many ads I understand need ads, many. I get full screen ad every two three clicks, that's addition banner ads bottom. This detail might passable option pay removal, isn't. I mainly downloaded sample exam questions help study final, even include answers sample questions, rendering mostly unhelpful.",0.3182,0.5785714285714286,C Programming,EDUCATION,2015-06-28,2015-06,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
C Programming,EDUCATION,4.3,22251,1.8M,1000000,Free,0.0,Everyone,Education,2015-06-28,3.0,2.3 and up,1.8,2015.0,6.0,2.3,C Programming,13,c programming,True,0.0,C Programming,"Brief useful Almost everything covered nicely explained. I exam C June. Lets c much helps exam, it, come back GIVE IT 5 STARS",Positive,0.2199999999999999,0.3066666666666666,"Brief useful Almost everything covered nicely explained. I exam C June. Lets c much helps exam, it, come back GIVE IT 5 STARS",0.7984,0.30666666666666664,C Programming,EDUCATION,2015-06-28,2015-06,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False
C Programming,EDUCATION,4.3,22251,1.8M,1000000,Free,0.0,Everyone,Education,2015-06-28,3.0,2.3 and up,1.8,2015.0,6.0,2.3,C Programming,13,c programming,True,0.0,C Programming,Phil Riddled ads tries force 5* rating. Plenty free resources there. Happy uninstall! Don't trust rating bait trick plenty hi rating.,Positive,0.4333333333333333,0.7333333333333334,Phil Riddled ads tries force 5* rating. Plenty free resources there. Happy uninstall! Don't trust rating bait trick plenty hi rating.,0.6586,0.7333333333333334,C Programming,EDUCATION,2015-06-28,2015-06,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
C Programming,EDUCATION,4.3,22251,1.8M,1000000,Free,0.0,Everyone,Education,2015-06-28,3.0,2.3 and up,1.8,2015.0,6.0,2.3,C Programming,13,c programming,True,0.0,C Programming,"Seems simple! A people internet tried tell #C really difficult, I'm looking seems SUPER easy! Maybe I experience HTML CSS already. Either way, thanks this! It'll come handy. QUESTION THOUGH! ""stdio.h"" specifically example code, code regardless purpose?",Positive,0.2291666666666666,0.6595238095238095,"Seems simple! A people internet tried tell #C really difficult, I'm looking seems SUPER easy! Maybe I experience HTML CSS already. Either way, thanks this! It'll come handy. QUESTION THOUGH! ""stdio.h"" specifically example code, code regardless purpose?",0.8692,0.6595238095238095,C Programming,EDUCATION,2015-06-28,2015-06,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
C Programming,EDUCATION,4.3,22251,1.8M,1000000,Free,0.0,Everyone,Education,2015-06-28,3.0,2.3 and up,1.8,2015.0,6.0,2.3,C Programming,13,c programming,True,0.0,C Programming,Best ever idea I love much. Only thing there's much ads... But stop giving 5 star rating,Positive,0.425,0.525,Best ever idea I love much. Only thing there's much ads... But stop giving 5 star rating,0.6705,0.525,C Programming,EDUCATION,2015-06-28,2015-06,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
C Programming,EDUCATION,4.3,22251,1.8M,1000000,Free,0.0,Everyone,Education,2015-06-28,3.0,2.3 and up,1.8,2015.0,6.0,2.3,C Programming,13,c programming,True,0.0,C Programming,WELL DONE awesome job... hv learnt c earlier many doubts. made C strong. Thank u,Positive,0.4833333333333333,0.6833333333333333,WELL DONE awesome job... hv learnt c earlier many doubts. made C strong. Thank u,0.8893,0.6833333333333333,C Programming,EDUCATION,2015-06-28,2015-06,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
C Programming,EDUCATION,4.3,22251,1.8M,1000000,Free,0.0,Everyone,Education,2015-06-28,3.0,2.3 and up,1.8,2015.0,6.0,2.3,C Programming,13,c programming,True,0.0,C Programming,,,,,nan,0.0,0.0,C Programming,EDUCATION,2015-06-28,2015-06,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False
C Programming,EDUCATION,4.3,22251,1.8M,1000000,Free,0.0,Everyone,Education,2015-06-28,3.0,2.3 and up,1.8,2015.0,6.0,2.3,C Programming,13,c programming,True,0.0,C Programming,Pathetic! None notes worth reading... Even programs basic all! Its better rather read genuine books google!,Positive,0.06,0.445,Pathetic! None notes worth reading... Even programs basic all! Its better rather read genuine books google!,-0.5175,0.445,C Programming,EDUCATION,2015-06-28,2015-06,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False
C Programming,EDUCATION,4.3,22251,1.8M,1000000,Free,0.0,Everyone,Education,2015-06-28,3.0,2.3 and up,1.8,2015.0,6.0,2.3,C Programming,13,c programming,True,0.0,C Programming,"Ad spam The first time I opened it, window popped told I may virus offered 'solve' problem. Charge want revenue.",Positive,0.25,0.3333333333333333,"Ad spam The first time I opened it, window popped told I may virus offered 'solve' problem. Charge want revenue.",-0.5994,0.3333333333333333,C Programming,EDUCATION,2015-06-28,2015-06,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False
C Programming,EDUCATION,4.3,22251,1.8M,1000000,Free,0.0,Everyone,Education,2015-06-28,3.0,2.3 and up,1.8,2015.0,6.0,2.3,C Programming,13,c programming,True,0.0,C Programming,,,,,nan,0.0,0.0,C Programming,EDUCATION,2015-06-28,2015-06,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False
C Programming,EDUCATION,4.3,22251,1.8M,1000000,Free,0.0,Everyone,Education,2015-06-28,3.0,2.3 and up,1.8,2015.0,6.0,2.3,C Programming,13,c programming,True,0.0,C Programming,"Really helpful reference I like app, example programs great, exception minor calculation errors, although errors particularly detract overall point examples.",Positive,0.2233333333333333,0.2966666666666666,"Really helpful reference I like app, example programs great, exception minor calculation errors, although errors particularly detract overall point examples.",0.7316,0.29666666666666663,C Programming,EDUCATION,2015-06-28,2015-06,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False
C Programming,EDUCATION,4.3,22251,1.8M,1000000,Free,0.0,Everyone,Education,2015-06-28,3.0,2.3 and up,1.8,2015.0,6.0,2.3,C Programming,13,c programming,True,0.0,C Programming,"Its easy learn app. But examples confusing, need add explanation like image indication. Good luck developers!",Positive,0.3361111111111111,0.6111111111111112,"Its easy learn app. But examples confusing, need add explanation like image indication. Good luck developers!",0.8999,0.6111111111111112,C Programming,EDUCATION,2015-06-28,2015-06,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
C Programming,EDUCATION,4.3,22251,1.8M,1000000,Free,0.0,Everyone,Education,2015-06-28,3.0,2.3 and up,1.8,2015.0,6.0,2.3,C Programming,13,c programming,True,0.0,C Programming,"Excellent I never see app. It working good. Though I took coaching course, I understand. But helps understand c programming easily",Positive,0.7111111111111111,0.8111111111111112,"Excellent I never see app. It working good. Though I took coaching course, I understand. But helps understand c programming easily",0.8689,0.8111111111111112,C Programming,EDUCATION,2015-06-28,2015-06,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
C Programming,EDUCATION,4.3,22251,1.8M,1000000,Free,0.0,Everyone,Education,2015-06-28,3.0,2.3 and up,1.8,2015.0,6.0,2.3,C Programming,13,c programming,True,0.0,C Programming,,,,,nan,0.0,0.0,C Programming,EDUCATION,2015-06-28,2015-06,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False
C Programming,EDUCATION,4.3,22251,1.8M,1000000,Free,0.0,Everyone,Education,2015-06-28,3.0,2.3 and up,1.8,2015.0,6.0,2.3,C Programming,13,c programming,True,0.0,C Programming,"Does says. Very clear app. For five stars tone ads. Half amount would little acceptable. Also, answers somewhere uni exam questions would cool too. Overall good reference tool =)",Positive,0.1894047619047618,0.4878571428571429,"Does says. Very clear app. For five stars tone ads. Half amount would little acceptable. Also, answers somewhere uni exam questions would cool too. Overall good reference tool =)",0.9062,0.4878571428571429,C Programming,EDUCATION,2015-06-28,2015-06,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False
C Programming,EDUCATION,4.3,22251,1.8M,1000000,Free,0.0,Everyone,Education,2015-06-28,3.0,2.3 and up,1.8,2015.0,6.0,2.3,C Programming,13,c programming,True,0.0,C Programming,"Pratiksha It useful app, revise fast c.... Main problem ads... Bt overall good... I learned basic things... Keep",Positive,0.2277777777777777,0.2763888888888889,"Pratiksha It useful app, revise fast c.... Main problem ads... Bt overall good... I learned basic things... Keep",0.0516,0.2763888888888889,C Programming,EDUCATION,2015-06-28,2015-06,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False
C Programming,EDUCATION,4.3,22251,1.8M,1000000,Free,0.0,Everyone,Education,2015-06-28,3.0,2.3 and up,1.8,2015.0,6.0,2.3,C Programming,13,c programming,True,0.0,C Programming,"I loved Nice akshay, good effort though collecting programmes output really helpful. It made feel less confuse lol !!",Positive,0.5055555555555555,0.5611111111111112,"I loved Nice akshay, good effort though collecting programmes output really helpful. It made feel less confuse lol !!",0.9348,0.5611111111111112,C Programming,EDUCATION,2015-06-28,2015-06,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
C Programming,EDUCATION,4.3,22251,1.8M,1000000,Free,0.0,Everyone,Education,2015-06-28,3.0,2.3 and up,1.8,2015.0,6.0,2.3,C Programming,13,c programming,True,0.0,C Programming,Easy understand concepts I recommend everyone easy language used. But ads annoying still ok it. Thanks usefull,Positive,0.1533333333333333,0.6533333333333334,Easy understand concepts I recommend everyone easy language used. But ads annoying still ok it. Thanks usefull,0.775,0.6533333333333334,C Programming,EDUCATION,2015-06-28,2015-06,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
C Programming,EDUCATION,4.3,22251,1.8M,1000000,Free,0.0,Everyone,Education,2015-06-28,3.0,2.3 and up,1.8,2015.0,6.0,2.3,C Programming,13,c programming,True,0.0,C Programming,"It's Good enough...!! Hi Akshay, Good Information... Limitations are: No live compiling output... It's good keep programs separate; however, also important provide sample programs attached tutorials... Regards...",Positive,0.4053030303030303,0.6333333333333334,"It's Good enough...!! Hi Akshay, Good Information... Limitations are: No live compiling output... It's good keep programs separate; however, also important provide sample programs attached tutorials... Regards...",0.8353,0.6333333333333334,C Programming,EDUCATION,2015-06-28,2015-06,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
